AuthorID,Author,Date,Content,Attachments,Reactions
"835344347981414441","lui9094","2025-12-21T00:18:58.7890000+00:00","Tension Between Trump and Maduro 

Source: BBC https://share.google/Omdn7FCOodHJ5Z8QI","",""
"835344347981414441","lui9094","2025-12-21T00:19:19.9750000+00:00","Source: Wikipedia https://share.google/ijMwPAlM95gQ8OnHk","",""
"835344347981414441","lui9094","2025-12-21T00:19:37.3340000+00:00","Source: War on the Rocks https://share.google/hYYVhY0KScI2Hxx4P","",""
"835344347981414441","lui9094","2025-12-21T00:19:58.6180000+00:00","Source: NBC News https://share.google/BoUbU8fLV41GcnXvR","",""
"835344347981414441","lui9094","2025-12-21T00:20:18.8080000+00:00","Source: Al Jazeera https://share.google/BHCUJk93D16ROfZbI","",""
"835344347981414441","lui9094","2025-12-21T00:22:10.5500000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452093757565571092/v1c044g50000d529bgfog65nec55ia20.mov?ex=699657b2&is=69950632&hm=ba94fcc02488a9aa4dbd037a23d50cc418ca3208d968e65f0f2331dd260308e1&",""
"835344347981414441","lui9094","2025-12-21T00:22:39.2230000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452093877870923888/v15025gf0000d51rianog65l187ri8k0.mov?ex=699657cf&is=6995064f&hm=67b85a5be72fc77a94586feeb59e1f7decb85b4470f505011468cafe2d536e91&",""
"835344347981414441","lui9094","2025-12-21T00:23:40.2560000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452094133832257597/v12300gd0001d4co42nog65rp89fg5s0.mov?ex=6996580c&is=6995068c&hm=f799033ad5bece191ac126a4ad207381dfae3108cf68fe6647c41e31eb42af16&",""
"1451170931627261962","kopiininja4","2025-12-21T03:37:02.9970000+00:00","Wtf. Mentang2 bisa untung dr bisnis perang. Eww. Semuanya aja diperangin, bkin chaos","",""
"835344347981414441","lui9094","2025-12-21T06:59:42.8460000+00:00","https://vt.tiktok.com/ZSPgEBRTS/","",""
"835344347981414441","lui9094","2025-12-23T00:38:40.9010000+00:00","https://www.instagram.com/reel/DSk5KMwDFTi/?igsh=eGJ3OHFzMnBseGJt","",""
"835344347981414441","lui9094","2025-12-23T02:02:39.1750000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452843819237245102/v15044gf0000d474dmfog65mlp86qss0.mov?ex=69966f3f&is=69951dbf&hm=504c82762e93c73e9ab0c80fec5177dca21fbc81eccc98a4a49498efdeb4cfcb&",""
"835344347981414441","lui9094","2025-12-23T02:08:19.1510000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452845245606662407/v15044gf0000d45q647og65lrtvvoj8g.mov?ex=69967093&is=69951f13&hm=b0c089f86b03e7ba203373d100e87b1b27e926fe8c9d9f4be18efd9c896af93c&",""
"835344347981414441","lui9094","2025-12-23T11:55:23.7170000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452992987989676083/v12025gd0000d5563anog65ntm1nkne0.mp4?ex=6996516b&is=6994ffeb&hm=190e28a930cc4e0c1486368b88126997dfd68279147ff450ef6577c37a2f8b0e&",""
"835344347981414441","lui9094","2025-12-23T12:00:36.4950000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452994299464650784/v24044gl0000d54lsofog65u73roo6vg.mov?ex=699652a4&is=69950124&hm=d43db12f6a2ea22e21c3a2428a673af8edc11a517a66cdc671008b3e7f3675fe&",""
"835344347981414441","lui9094","2025-12-23T12:04:32.2830000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1452995288565285015/v26300gc0001d541ilfog65m7u7b47e0.mp4?ex=69965390&is=69950210&hm=24f9815b3f6e70d6003296cd742cca4b7c1d0592ecb802f84176fe36bd7b4e6b&",""
"835344347981414441","lui9094","2025-12-26T05:54:59.9530000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1453989454795509780/v26300gc0001d560dufog65hkmg3hsug.mp4?ex=6996a5b3&is=69955433&hm=2cf02d71f41d4277477c6c5dd68b94944e3b594e75617f9ddc610575266f0a5e&",""
"835344347981414441","lui9094","2025-12-30T05:04:53.8710000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1455426398033416252/v12025gd0000d59ecr7og65mun9j25d0.mov?ex=699699f5&is=69954875&hm=fb275f225b625f43a94c7d9b7adf5d9c60701fb38230cee90914e0bf4abf95b4&",""
"835344347981414441","lui9094","2026-01-01T10:45:49.9780000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1456236972397035600/v24044gl0000d581b2fog65rafskbn0g.mov?ex=6996411d&is=6994ef9d&hm=e59057858b207139df1057beb8adab2ea4c7db156fbd5323eb38c3068ed42f75&",""
"835344347981414441","lui9094","2026-01-01T23:46:10.5320000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1456433352302268436/v12044gd0000d5bdob7og65usvh8d2og.mp4?ex=69964f42&is=6994fdc2&hm=d4a2363569a561d91dc097465b6bab065a0bc7e19da3d1c45d28553d2a61f89e&",""
"835344347981414441","lui9094","2026-01-01T23:47:33.4710000+00:00","https://vt.tiktok.com/ZS5hQ9X6D/","",""
"835344347981414441","lui9094","2026-01-01T23:49:05.6400000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1456434086351470593/v15044gf0000d5b1bu7og65o0sr8laq0.mov?ex=69964ff1&is=6994fe71&hm=baf351f781f15178576cc5ab0bf8fe9be907685d1702da30bffc0da44b808d71&",""
"835344347981414441","lui9094","2026-01-02T03:17:03.7910000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1456486424122753187/v12044gd0000d59e1dvog65mun9gh7k0.mov?ex=699680af&is=69952f2f&hm=ca76caa4f07ab37bb5eb5062804215692a5242a76b91067f970e3f887864ccaa&",""
"835344347981414441","lui9094","2026-01-03T13:18:20.1910000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1457000127213473866/v12044gd0000d5cgugnog65k3ruhncf0.mp4?ex=699664dc&is=6995135c&hm=305baeb8cfa01c4b243ec810ed827952238bf3060c6771b7f45ac7707b0602dc&",""
"835344347981414441","lui9094","2026-01-03T13:26:35.0150000+00:00","","https://cdn.discordapp.com/attachments/1452092953886457966/1457002202563346537/v12025gd0000d5ch39nog65pegt9uicg.mp4?ex=699666ca&is=6995154a&hm=c12a50f3b6800f7b7235ed35edc370075b8b18216e4bd338025d5eb1e06bc3b8&",""
